,btc,#BTC,ethereum,eth,bitcoin
2015-12-03,0.23680862910381545,0.10917196930946292,0.13033441558441558,0.2245465268676278,0.21365596643878185
2015-12-04,0.3558110399460644,0.11303149001536099,0.15441142857142856,0.2676667792792793,0.2552108755524243
2015-12-05,0.3180738837703756,0.10822869217081851,0.09820353982300885,0.2682225641025641,0.25559259490163483
2015-12-06,0.3213709386906824,0.10537491764705882,0.12132560975609756,0.2140824355971897,0.23757104101350054
2015-12-07,0.31669290837952396,0.09620485282418458,0.06451597222222222,0.18978587047939444,0.21471180972306336
2015-12-08,0.2842876410170062,0.09040612589776088,0.13204166666666667,0.23681391812865496,0.1857711951398345
2015-12-09,0.26692213606437454,0.11031816239316239,0.10059902912621359,0.19725658352668213,0.09235044854477802
2015-12-10,0.27401383731211315,0.11520978311029073,0.142475,0.1885504347826087,0.15563439982913285
2015-12-11,0.25709349570993634,0.11453828326180257,0.12332133333333334,0.22212497013142174,0.18506349105484407
2015-12-12,0.24917990056818182,0.08312558635394457,0.12788407643312102,0.1679792828685259,0.20723024105654572
2015-12-13,0.19780737621235325,0.03790422245108136,0.09539263157894737,0.11834165354330708,0.19073457477815922
2015-12-14,0.21697260445334002,0.05696150281363787,0.13472380952380952,0.172358487394958,0.1757177628612934
2015-12-15,0.2190935275080906,0.03156136834830684,0.15714907407407408,0.22445228628230615,0.16715225877192982
2015-12-16,0.29014066243833686,0.12800174242424242,0.09737587939698492,0.18624754836999735,0.2517514613034623
