,btc,#BTC,ethereum,eth,bitcoin
2012-01-01,0.5459308953865573,0.5290568752005494,,0.4764962274423469,0.4270930766936513
2012-01-02,0.5488556743044953,0.4329038255569223,,0.4716198538616321,0.44465639258306633
2012-01-03,0.5447319504455749,0.5118700287063883,,0.4707827432213432,0.47285247833995453
2012-01-04,0.5485285125745564,0.5156633114261554,,0.47329140032675393,0.4672618824982634
2012-01-05,0.5399638271507068,0.5634726061284105,,0.45193406334235303,0.3997457021140651
2012-01-06,0.5355605250610277,0.493839039195958,,0.5365588044972582,0.4388366200931182
2012-01-07,0.5286210005938744,0.5006202629661605,,0.46444553912252273,0.41533651819308565
2012-01-08,0.5448134651367751,0.671863858404937,,0.4804796822788762,0.4120873123753071
2012-01-09,0.543413667606714,0.38712587229478734,,0.49093967608918393,0.35946177210872554
2012-01-10,0.5490895603832311,0.4177203569266275,,0.4943531781678166,0.4264045255011657
2012-01-11,0.543700578946382,0.48646962856448656,,0.4939771715699604,0.4575414095751349
2012-01-12,0.5449709117726086,0.6485020006545401,,0.47085441954221086,0.42055666302163436
2012-01-13,0.5562286412149628,0.30086268300667335,,0.47441228173860106,0.4723415019630978
2012-01-14,0.538457689785343,0.4918106928093129,,0.4734985346114064,0.4585875807556172
2012-01-15,0.5286273621262897,0.5080093387198713,,0.5615155482215863,0.4157647670167136
2012-01-16,0.5506243675510305,0.5829820813943519,,0.4780377141142436,0.2890586045327329
2012-01-17,0.5428628944130155,0.42487562363067566,,0.5439437444116598,0.3231226715977535
2012-01-18,0.5424270726546913,0.5452622414243232,,0.5206991262212182,0.37123908215567497
2012-01-19,0.5527688439552175,0.5281722753292438,,0.45041425681313263,0.4289181755293699
2012-01-20,0.5526719432274732,0.5171563957054458,,0.5032705501871818,0.3538560759687475
2012-01-21,0.5362522339848383,0.5745531732651825,,0.47105403736268175,0.32339963905623687
2012-01-22,0.547199872157508,0.49162943657707364,,0.5085304387887473,0.41058840191488427
2012-01-23,0.5445465836908717,0.5014336316699319,,0.4910394411693015,0.328653453108607
2012-01-24,0.5400139172324626,0.4870783764990406,,0.5050081208620114,0.3953232421263076
2012-01-25,0.5431975219693534,0.5626738927435352,,0.49393118515060525,0.3485489579239562
2012-01-26,0.5452161521453016,0.3430970933344459,,0.4790897874270451,0.4041104814588958
2012-01-27,0.54162534481455,0.546170508184934,,0.51946423054899,0.3683708337583431
2012-01-28,0.5374891961496464,0.5511999363293902,,0.49128353762713683,0.3844510878316616
2012-01-29,0.5459681832439532,0.5163410124380409,,0.4646986385733275,0.376835565639436
2012-01-30,0.5497612816616708,0.4131320011321771,,0.5145422546704425,0.4194730151590036
2012-01-31,0.5523011130110173,0.5414098120143876,,0.4894483314639823,0.42653458022258944
2012-02-01,0.5391347176873734,0.453658240637427,,0.5175110536705145,0.38555503525433227
2012-02-02,0.5479257086103896,0.6606657929694862,,0.4780988122191476,0.42390892820320347
2012-02-03,0.5423602623092483,0.4717411306411858,,0.4473802703370128,0.41596535838128623
2012-02-04,0.5403833758669716,0.5618248148011227,,0.40461869054789407,0.3977915977135064
2012-02-05,0.5351985827012727,0.4075424018328236,,0.5436159600923471,0.4413491151925608
2012-02-06,0.5381440360572864,0.38281250583673465,,0.5297200063196009,0.44186630522863113
2012-02-07,0.5449264141444404,0.5493799055905364,,0.48102384089995753,0.4226235509222731
2012-02-08,0.5419318258187226,0.6232641703368171,,0.5093831261373117,0.384799080716558
2012-02-09,0.5417182942515909,0.550750810673499,,0.4539847207063495,0.44234866454182437
2012-02-10,0.533063694118322,0.510902990942357,,0.4646043812534614,0.46942797462036434
2012-02-11,0.5299486253686516,0.4413121359461275,,0.4988754585334276,0.39342519148631305
2012-02-12,0.5392886012311031,0.5379973176941999,,0.5105748099413929,0.43432464819943406
2012-02-13,0.5494802520365505,0.5528591860727287,,0.4984271248562652,0.4427665551116883
2012-02-14,0.558172876359101,0.5351721093931081,,0.4819741016984452,0.42962702881830866
2012-02-15,0.5452053952671431,0.5192562094135156,,0.49711210326592287,0.5118357880042826
2012-02-16,0.5543054488220029,0.46072600222128446,,0.48803108836939296,0.546916909377932
2012-02-17,0.5469771137632935,0.4616058198388436,,0.45978832662821206,0.506100015304613
2012-02-18,0.534016762019625,0.5193500319309383,,0.4908504289339063,0.4613139462230313
2012-02-19,0.5428321806742336,0.4663682832473148,,0.5067830683092699,0.45132041857523086
2012-02-20,0.5379737919926871,0.6503331122656226,,0.46907894047952897,0.44889357450673684
2012-02-21,0.5372819677929445,0.5569387564728625,,0.5052247187661547,0.4313423225602471
2012-02-22,0.5423399003522079,0.5581894929143686,,0.47638862222211137,0.3829585899717962
2012-02-23,0.5488894220379648,0.3847628871632961,,0.4882867744729126,0.42834957421178443
2012-02-24,0.5398485652434002,0.5226987831235002,,0.506035807728021,0.4423420347076165
2012-02-25,0.5469649898070961,0.546753927200428,,0.5066745583368111,0.41843795557210905
2012-02-26,0.5352742367451903,0.5077845946574479,,0.47874356760590264,0.43913963836110703
2012-02-27,0.5477337497811768,0.5730346494967032,,0.48347511634730994,0.3859886835356587
2012-02-28,0.5523748427043675,0.517134077718956,,0.4464265216684287,0.39584093992586156
2012-02-29,0.5396682284389298,0.42170034661277356,,0.4863659604923242,0.4013244495576955
2012-03-01,0.5395069546346524,0.525707915554056,,0.4653743583275358,0.4374363814960452
2012-03-02,0.538920740326991,0.5133589589778487,,0.48556893688377073,0.4890543777180313
2012-03-03,0.5441657398718714,0.5343716582032669,,0.4758173239844365,0.5668355286176556
2012-03-04,0.5327019869550897,0.4342926169564216,,0.47611317218236576,0.4839635845533131
2012-03-05,0.546291024086007,0.5102414104591751,,0.46733763100145825,0.46168099306563354
2012-03-06,0.5472175040926152,0.48486864783088485,,0.4476124720204607,0.44690341613986767
2012-03-07,0.5449626674207222,0.35259952997873695,,0.5161377852558112,0.5213138214072663
2012-03-08,0.5450008885158654,0.5192688304171102,,0.4792434035076718,0.5059609536376856
2012-03-09,0.540846328850065,0.5086146503544392,,0.507460599187886,0.46183890886883955
2012-03-10,0.5388702798536306,0.5326253268366786,,0.48331171371848114,0.4029131688344302
2012-03-11,0.5377798485951236,0.48233844733524794,,0.4838627846174398,0.3784657292873268
2012-03-12,0.5392841864895357,0.6177766932044836,,0.5230843973459388,0.39498166527675244
2012-03-13,0.5472339351839353,0.3912498779776728,,0.5645504172882607,0.4073628753095465
2012-03-14,0.5448898452144031,0.43358288164595504,,0.4905840379889645,0.4394046066282043
2012-03-15,0.5401949942812493,0.5475492738481776,,0.5315509639111164,0.4426196361563749
2012-03-16,0.5380708418543252,0.47974009698335074,,0.49550357803701506,0.3764897720788707
2012-03-17,0.5287851249234753,0.37744772927298603,,0.48394957419881784,0.5115931380546664
2012-03-18,0.5441914358829413,0.4485514615251673,,0.4763956889473284,0.5441254919094661
2012-03-19,0.5288877604229609,0.4285155931530586,,0.4700567302083933,0.4057860530528763
2012-03-20,0.5421138844898659,0.4030364907280759,,0.4993070070692533,0.4235124174746872
2012-03-21,0.5388658431717516,0.37398502448552035,,0.5072672161675532,0.4145159843043018
2012-03-22,0.5444427099266312,0.32774880828797204,,0.4843638199728602,0.377811135131716
2012-03-23,0.5474513252252486,0.4362652010698962,,0.4763212915027406,0.40593707250092065
2012-03-24,0.5297102443631736,0.3579629688121613,,0.4596168950143678,0.4148602918039834
2012-03-25,0.5317461266399381,0.33994001012856945,,0.5122123082400332,0.4150629277002435
2012-03-26,0.537773501352171,0.34155221091275406,,0.47836288184483255,0.3977882219063566
2012-03-27,0.5576967890121375,0.35308341452896025,,0.5024627271250901,0.40919554430117616
2012-03-28,0.546739310236638,0.3632261454956195,,0.45383908892916736,0.555603408872119
2012-03-29,0.5400220444472588,0.3628187533838591,,0.4737321911816193,0.4970687293490585
2012-03-30,0.5468541499339511,0.43091918775694404,,0.47986920730849586,0.4075069433205883
2012-03-31,0.5266021560588021,0.3242157580790524,,0.4695262608355429,0.42968722689230887
2012-04-01,0.5362725173412147,0.36810630294220814,,0.4637855725424581,0.3738353037271248
2012-04-02,0.5464051311554327,0.3553046738013324,,0.4653955821057413,0.4836208465332616
2012-04-03,0.5494800636730485,0.4059029890816949,,0.4061406041802307,0.4142564561509102
2012-04-04,0.5393156314090977,0.4359329781766783,,0.491052407130795,0.39780036750528047
2012-04-05,0.5364965428346448,0.42265750145342346,,0.47791876903930314,0.28174146264778394
2012-04-06,0.5406230032111912,0.4691295369425941,,0.4293810764654545,0.44819828097598885
2012-04-07,0.5409602535055615,0.43483293405931855,,0.42637690254314875,0.4148901236026033
2012-04-08,0.5470406504292447,0.3843523658043043,,0.4636978488192574,0.4001552103578778
2012-04-09,0.5334895962870579,0.4033724252530724,,0.49099787536090767,0.32768566332940835
2012-04-10,0.5461389279742733,0.3873156360766951,,0.43877066549432875,0.38433902712956985
2012-04-11,0.5437537157716812,0.32446164856112913,,0.5443495133682693,0.36599079947161733
2012-04-12,0.5423133925566533,0.42733089171022054,,0.44270952759755394,0.45795883144386723
2012-04-13,0.5477595701477825,0.5617820099172514,,0.5192128812760833,0.3896236376891458
2012-04-14,0.5460071555508796,0.5754959261005532,,0.49514463654908186,0.411690504526714
2012-04-15,0.5396204725582255,0.4693533541314931,,0.4671992917422661,0.336546362405713
2012-04-16,0.5318308007979515,0.4355113330151299,,0.4639185590836517,0.3863793194285533
2012-04-17,0.5400311837402015,0.5075050186087261,,0.5038715063544661,0.400505796063725
2012-04-18,0.5497426727684893,0.3121992845695106,,0.48610002522966167,0.44522243339076567
2012-04-19,0.5460466723121462,0.46973342691199926,,0.4212521110020679,0.442096093951924
2012-04-20,0.540784807906438,0.3850770894019705,,0.503733526795937,0.38353870321578987
2012-04-21,0.5302982293921181,0.3988118878635719,,0.43112339531256644,0.39862420694311185
2012-04-22,0.5400548192684357,0.4379235701697319,,0.4308345041134626,0.4090988465779064
2012-04-23,0.552135299040096,0.32785631611804,,0.5719195371779268,0.42516434579632917
2012-04-24,0.5479232355876836,0.3871540699558214,,0.45124961759490007,0.2862160637553811
2012-04-25,0.5386763278798438,0.39000824481751795,,0.4915228846970478,0.41466149638091265
2012-04-26,0.5381312166761729,0.44854877526401704,,0.4754114083230888,0.37909468788426665
2012-04-27,0.5396279494639562,0.2620349392744415,,0.5314824108859334,0.36514215258316657
2012-04-28,0.5422778101159265,0.37898062755159023,,0.4798638506331938,0.3996010190937055
